customer_id,age,plan,tenure_months,monthly_bill,monthly_usage_hours,usage_change_pct,login_frequency,complaint_count,open_complaints,avg_resolution_days,payment_delay_days,payment_failures,plan_changes,engagement_score,satisfaction_score,churn
C3279,59,Basic,1,519.26,39.7,-45.7,5,1,1,5.0,6,1,0,62.1,3.7,1
C3280,72,Basic,15,432.93,52.3,-12.7,6,0,0,1.1,0,1,0,65.7,3.7,0
C3281,61,Standard,18,875.4,66.5,15.5,4,2,2,1.0,3,1,0,54.7,3.4,0
C3282,66,Standard,34,887.57,18.2,36.5,8,0,0,0.5,6,0,2,65.1,4.3,0
C3283,57,Premium,6,1498.94,35.4,-10.3,8,1,0,1.8,6,0,0,39.0,3.6,0
C3284,28,Basic,3,507.84,62.5,-10.7,4,0,0,1.0,0,0,1,98.0,5.0,0
C3285,20,Standard,8,851.79,51.6,-37.1,8,1,0,3.4,7,0,0,45.6,3.3,1
C3286,23,Basic,7,495.6,35.1,22.2,12,1,1,2.8,0,0,0,74.3,3.2,0
C3287,26,Basic,2,483.29,50.3,-6.7,6,2,0,11.0,10,1,0,63.3,3.5,0
C3288,23,Standard,20,953.24,41.6,-5.9,6,2,1,5.6,0,0,0,65.1,4.5,0
C3289,26,Basic,12,449.25,66.1,5.8,10,3,1,0.5,0,0,0,53.9,4.3,1
C3290,56,Basic,22,498.13,35.5,2.5,6,1,0,4.3,0,0,0,79.5,3.3,0
C3291,48,Basic,7,464.73,51.5,-8.5,4,0,0,0.5,1,0,1,58.9,2.9,0
C3292,49,Basic,7,592.15,30.6,28.0,7,4,2,1.4,1,0,2,61.3,2.6,0
C3293,58,Basic,11,561.83,42.8,-45.1,10,1,0,2.8,2,2,1,46.4,2.7,0
C3294,67,Basic,37,416.88,62.2,0.3,10,2,2,2.4,5,2,0,90.8,5.0,0
C3295,29,Basic,1,459.19,63.4,5.2,4,1,1,4.1,2,2,0,60.2,3.1,0
C3296,25,Basic,29,542.55,34.2,-15.3,10,2,2,5.8,15,0,0,54.0,3.1,0
C3297,25,Standard,8,921.86,28.6,10.4,7,2,2,6.2,0,0,0,65.2,4.4,0
C3298,67,Basic,34,520.3,41.5,11.6,10,1,0,0.5,0,0,0,98.0,3.8,0
C3299,45,Basic,29,508.54,51.1,22.7,11,3,1,3.6,4,1,3,35.3,4.7,0
C3300,37,Basic,7,546.56,37.5,-7.8,4,0,0,11.4,1,0,1,91.7,5.0,0
C3301,64,Standard,21,938.05,37.3,-10.4,7,0,0,4.9,0,0,1,94.0,4.8,0
C3302,24,Premium,3,1484.47,53.1,8.5,7,1,1,2.6,6,1,0,62.9,3.4,0
C3303,28,Premium,40,1439.04,31.5,-9.9,6,2,0,20.0,1,0,1,23.0,1.5,0
C3304,37,Premium,9,1414.5,43.6,-43.0,4,2,1,0.5,5,0,0,59.3,2.3,0
C3305,33,Standard,10,893.82,49.6,16.6,8,2,1,0.5,0,0,0,58.2,3.9,0
C3306,21,Standard,22,807.0,36.2,-50.9,7,2,2,5.1,11,0,0,34.0,4.8,1
C3307,23,Standard,30,911.55,36.1,5.0,6,0,0,2.8,1,0,0,30.9,3.0,0
C3308,39,Basic,4,483.6,70.1,58.5,10,2,0,0.5,5,0,0,85.6,4.2,0
C3309,43,Basic,19,596.2,57.4,8.3,4,0,0,1.6,7,1,1,75.2,3.4,0
C3310,20,Basic,8,516.16,36.9,-22.4,9,2,0,0.5,0,0,0,44.1,5.0,0
C3311,58,Enterprise,8,2997.54,31.5,-16.3,10,3,3,2.6,0,0,1,68.6,3.3,0
C3312,59,Standard,21,818.19,38.1,4.3,7,1,1,0.5,3,0,1,39.2,4.5,0
C3313,31,Premium,8,1435.88,49.7,-5.5,9,1,0,0.5,3,0,1,39.4,3.7,0
C3314,28,Basic,7,533.07,43.0,13.9,9,2,0,1.4,3,0,0,54.3,4.1,0
C3315,35,Standard,32,883.35,34.6,31.3,5,1,0,0.9,2,0,1,50.1,3.3,0
C3316,71,Basic,1,625.77,50.8,27.9,11,2,2,1.6,10,0,0,58.7,4.1,0
C3317,29,Basic,20,494.85,32.2,-33.9,6,1,0,1.5,4,0,0,63.3,2.0,0
C3318,40,Premium,5,1507.45,48.0,-4.6,3,1,1,3.5,0,0,0,50.4,2.6,0
C3319,29,Standard,1,833.16,71.1,7.3,5,0,0,4.0,6,3,0,75.2,2.9,0
C3320,30,Basic,3,546.37,45.8,32.9,1,0,0,0.5,1,0,0,82.5,4.4,0
C3321,42,Premium,16,1452.71,46.4,4.0,8,1,1,2.3,5,0,0,37.8,3.5,0
C3322,62,Basic,22,525.22,35.2,-22.1,5,2,1,7.7,0,2,0,97.6,1.8,0
C3323,68,Enterprise,1,3039.59,41.5,5.9,4,1,1,0.6,5,1,0,57.7,3.8,0
C3324,36,Basic,1,503.76,38.5,40.5,3,1,0,11.9,3,1,2,64.5,2.4,0
C3325,72,Basic,41,586.85,46.3,-11.3,11,0,0,0.5,5,1,1,62.1,4.6,0
C3326,63,Basic,1,468.46,38.0,-22.5,6,1,1,0.5,2,0,1,71.8,4.3,0
C3327,53,Basic,40,582.78,38.8,-5.8,6,1,1,0.7,6,0,1,69.3,2.5,0
C3328,62,Basic,4,435.45,56.5,-21.3,6,2,0,2.2,11,0,0,73.3,4.2,1
C3329,25,Standard,24,938.95,44.3,15.7,6,1,0,1.2,5,1,0,32.9,5.0,0
C3330,46,Premium,6,1491.88,52.3,-21.1,7,1,0,1.9,5,0,0,98.0,2.6,0
C3331,72,Premium,35,1463.59,74.2,27.3,7,1,0,9.9,0,0,1,84.8,3.9,0
C3332,70,Basic,21,415.94,47.2,7.4,7,3,3,1.5,1,1,1,39.6,4.0,0
C3333,72,Standard,9,885.97,69.1,12.4,16,0,0,6.6,0,1,1,57.8,3.2,0
C3334,49,Basic,1,482.81,44.8,12.2,9,3,1,0.5,3,0,1,21.3,4.1,1
C3335,68,Basic,23,507.65,52.1,16.3,5,1,1,5.8,2,1,0,34.6,3.3,0
C3336,61,Standard,17,935.24,57.0,-12.7,5,4,2,8.1,1,0,0,61.0,2.6,0
C3337,35,Standard,1,858.58,41.0,-29.5,5,1,0,1.2,0,2,1,73.4,4.3,0
C3338,23,Basic,1,586.91,49.9,-16.9,8,0,0,2.8,10,1,0,80.1,3.3,0
C3339,35,Basic,29,472.07,40.5,18.2,7,0,0,0.7,3,1,1,40.6,2.7,0
C3340,36,Enterprise,5,3029.11,48.8,-49.2,7,1,0,0.5,1,1,0,98.0,4.2,0
C3341,39,Basic,18,503.51,37.1,-55.0,6,1,0,5.1,1,0,1,77.3,4.0,0
C3342,54,Standard,10,889.06,33.5,0.6,6,2,2,3.5,2,0,0,42.0,5.0,0
C3343,49,Standard,35,901.0,36.4,16.1,10,2,1,4.9,6,0,1,68.3,4.2,0
C3344,73,Basic,44,451.99,41.7,19.5,10,2,0,2.0,0,0,0,57.5,3.4,0
C3345,58,Basic,72,479.62,44.9,-28.8,7,0,0,1.0,7,1,0,42.7,4.4,0
C3346,20,Standard,3,832.01,56.7,-34.5,6,0,0,1.9,1,0,0,55.7,2.9,0
C3347,45,Premium,35,1471.54,69.1,-22.2,9,1,0,0.5,8,0,1,64.4,5.0,1
C3348,27,Standard,5,875.67,39.1,-14.8,3,1,1,1.2,9,1,1,36.1,3.3,0
C3349,68,Standard,16,941.26,33.9,-13.4,7,1,1,1.2,4,0,1,60.3,2.3,0
C3350,52,Enterprise,12,2982.4,60.9,-2.0,7,1,1,4.4,9,0,2,73.2,3.3,0
C3351,46,Premium,1,1476.6,55.2,30.1,8,1,0,0.5,5,0,1,83.6,3.3,0
C3352,71,Standard,48,910.0,41.2,-6.5,6,3,0,1.0,0,0,0,73.9,4.6,0
C3353,32,Standard,1,908.04,44.9,18.4,4,0,0,1.1,12,0,0,56.5,2.9,0
C3354,50,Standard,20,869.45,37.6,11.4,8,2,2,2.8,0,0,0,64.8,3.4,0
C3355,24,Standard,27,918.71,61.1,-22.8,7,0,0,1.0,2,0,1,70.5,3.8,0
C3356,29,Standard,28,890.07,47.4,11.1,8,2,0,0.5,1,0,1,69.3,3.8,0
C3357,66,Standard,2,869.37,39.4,9.4,7,1,1,1.0,1,0,2,63.8,5.0,0
C3358,47,Basic,10,474.23,48.4,-5.0,7,3,0,1.9,6,0,1,63.2,4.4,0
C3359,38,Standard,31,946.47,49.0,-0.7,9,1,0,2.6,1,2,0,55.5,3.1,0
C3360,48,Basic,6,475.73,63.5,-6.4,5,3,0,0.5,3,0,0,64.9,4.4,0
C3361,41,Basic,11,512.06,55.5,-32.3,9,0,0,1.3,1,1,0,59.1,3.5,0
C3362,37,Basic,5,434.88,30.7,54.1,11,3,0,5.1,8,1,1,43.8,5.0,0
C3363,54,Standard,11,954.77,58.0,21.4,8,0,0,3.2,0,0,2,78.2,3.6,0
C3364,21,Standard,39,869.85,37.5,8.2,6,3,3,2.1,0,1,0,69.3,4.5,0
C3365,45,Basic,10,519.01,59.3,-15.1,7,0,0,2.1,0,2,0,53.5,4.8,0
C3366,61,Standard,14,886.42,28.6,-7.3,10,1,0,1.6,5,0,1,61.3,3.5,0
C3367,37,Standard,9,918.44,57.2,-34.3,8,1,1,1.5,0,0,1,66.4,3.7,0
C3368,41,Basic,11,521.17,48.3,6.7,5,1,0,1.8,3,0,2,78.0,3.4,0
C3369,67,Standard,1,891.77,27.9,3.4,10,2,1,7.1,5,0,0,58.7,4.4,0
C3370,66,Premium,6,1405.7,51.8,-10.2,4,0,0,2.2,0,0,3,65.2,5.0,0
C3371,68,Premium,10,1553.55,57.2,-4.3,6,2,1,3.9,10,0,0,90.5,4.3,0
C3372,49,Standard,18,892.0,43.0,-12.5,6,2,0,5.8,1,0,0,5.3,4.1,1
C3373,58,Standard,10,917.4,38.9,-17.4,6,0,0,2.0,6,1,0,48.0,3.1,0
C3374,53,Basic,7,533.59,44.8,-24.4,3,2,2,6.4,6,0,1,72.2,4.8,0
C3375,70,Basic,8,476.14,37.0,-30.5,6,2,2,17.2,1,0,0,81.4,4.0,0
C3376,51,Basic,4,524.86,44.2,-22.5,4,3,3,2.5,3,1,2,45.4,5.0,0
C3377,53,Enterprise,46,2961.62,36.5,-20.6,10,3,3,1.8,3,0,1,48.4,5.0,0
C3378,19,Basic,13,518.38,51.4,22.2,7,1,0,5.7,2,0,0,65.7,3.9,0
C3379,32,Basic,1,499.99,43.1,-20.5,6,3,0,3.7,1,0,0,35.1,4.1,1
C3380,51,Premium,1,1477.88,56.4,-55.9,5,0,0,3.3,7,0,0,61.7,3.8,0
C3381,53,Enterprise,64,3001.35,37.1,2.3,5,1,1,7.6,0,0,0,62.2,2.9,0
C3382,23,Premium,4,1446.24,38.4,10.6,5,1,0,3.7,6,0,3,61.2,4.5,0
C3383,56,Basic,29,514.45,56.3,19.2,6,0,0,3.6,0,1,1,47.7,3.6,0
C3384,59,Basic,1,519.64,34.7,-0.8,9,0,0,0.8,4,0,0,54.5,5.0,0
C3385,68,Standard,45,916.28,31.8,-33.5,3,0,0,4.1,1,0,0,33.4,3.9,1
C3386,68,Basic,37,574.11,38.5,-25.0,4,2,0,8.5,10,0,1,42.2,2.7,1
C3387,71,Basic,15,494.25,51.7,10.0,6,2,0,3.0,3,1,0,58.4,4.2,0
C3388,29,Standard,1,897.69,43.1,31.5,7,0,0,8.2,3,1,0,75.9,4.6,0
C3389,20,Enterprise,5,2940.49,58.7,-33.6,7,0,0,1.5,1,0,1,69.1,4.3,1
C3390,62,Basic,9,577.62,49.1,0.3,9,2,0,0.5,2,0,2,77.4,4.1,0
C3391,35,Standard,11,824.09,60.1,-18.9,9,0,0,2.1,0,0,0,70.9,3.7,0
C3392,57,Standard,6,910.43,50.8,-25.6,8,0,0,0.5,0,1,0,89.9,4.0,0
C3393,38,Basic,1,468.26,26.7,-4.1,14,1,1,0.6,1,0,0,51.2,4.0,0
C3394,32,Standard,16,902.12,46.2,-8.3,11,3,1,0.7,11,1,0,73.3,2.8,0
C3395,50,Basic,13,433.6,36.4,-55.6,7,0,0,2.7,2,0,1,69.6,5.0,0
C3396,52,Basic,5,543.58,46.4,0.0,8,2,0,10.5,2,1,0,65.7,4.1,0
C3397,43,Premium,1,1451.24,30.4,3.2,13,0,0,0.5,5,0,1,54.8,3.8,0
C3398,25,Basic,72,557.31,74.0,13.7,9,0,0,0.9,4,1,0,51.6,5.0,0
C3399,53,Enterprise,11,2952.62,33.5,-19.3,6,3,2,12.2,4,1,0,57.6,2.6,1
C3400,65,Basic,25,547.76,52.9,-44.7,8,2,1,7.5,3,0,0,40.5,5.0,0
C3401,47,Standard,10,857.45,44.2,-15.5,6,0,0,6.3,0,0,0,42.7,3.1,1
C3402,40,Standard,1,868.27,33.6,12.6,5,2,0,0.5,1,0,1,64.2,5.0,0
C3403,59,Basic,6,498.91,43.8,-6.9,7,1,0,3.6,9,0,0,64.3,2.9,0
C3404,61,Basic,6,456.6,60.8,16.2,5,3,3,0.8,12,0,0,62.9,3.0,0
C3405,31,Standard,32,855.13,40.5,-37.5,10,3,3,3.7,2,2,1,38.4,4.3,0
C3406,31,Premium,19,1457.18,48.4,15.3,7,1,1,2.0,0,0,0,38.2,4.0,0
C3407,19,Premium,5,1514.94,58.9,1.2,6,1,1,3.5,2,0,1,54.0,3.0,0
C3408,72,Standard,61,898.98,49.6,-13.9,4,0,0,2.0,1,0,0,98.0,3.0,0
C3409,54,Premium,6,1501.63,50.2,21.8,9,2,1,8.3,0,0,1,47.4,3.4,0
C3410,22,Standard,72,882.77,31.0,1.0,5,0,0,0.5,1,2,1,77.3,4.8,0
C3411,55,Premium,72,1526.43,48.3,-29.6,8,0,0,0.7,0,2,0,56.3,4.1,0
C3412,62,Standard,3,951.5,45.4,19.5,10,0,0,6.3,0,0,1,43.0,4.3,0
C3413,58,Standard,6,927.78,62.8,-11.0,10,1,1,4.7,2,0,0,64.4,3.3,1
C3414,71,Premium,11,1488.55,77.3,-4.1,10,2,0,0.7,1,0,0,51.2,4.2,0
C3415,64,Standard,19,837.96,47.5,-26.6,8,0,0,0.5,1,0,0,67.6,2.6,0
C3416,31,Premium,13,1400.15,72.5,-6.3,7,2,2,1.3,1,1,2,66.9,3.0,0
C3417,73,Standard,62,895.76,40.6,-28.7,8,4,3,2.3,2,1,1,29.8,4.7,0
C3418,56,Basic,23,399.34,60.4,-9.3,8,3,0,0.5,5,0,1,74.2,4.1,0
C3419,42,Basic,4,489.03,76.3,-4.2,7,3,1,6.5,4,0,1,47.5,5.0,0
C3420,37,Standard,1,969.13,46.5,10.1,6,1,1,2.6,14,0,0,68.4,4.4,0
C3421,19,Standard,20,841.33,50.8,-40.2,13,1,1,8.8,9,2,0,66.4,2.7,1
C3422,56,Premium,3,1434.69,48.5,20.1,11,2,0,1.4,2,1,0,87.7,4.5,0
C3423,23,Basic,27,530.85,36.3,20.9,10,2,1,0.5,6,0,1,64.1,2.6,0
C3424,34,Premium,6,1358.71,51.2,-9.7,4,2,0,7.2,0,1,0,69.3,4.4,0
C3425,42,Premium,7,1518.09,60.3,-1.8,6,2,2,0.6,0,0,0,41.6,3.6,0
C3426,74,Basic,1,572.43,49.2,2.7,4,3,2,1.4,4,1,0,87.5,3.2,0
C3427,45,Premium,21,1455.38,59.8,-2.9,8,1,1,2.2,0,1,0,72.9,3.8,0
C3428,19,Enterprise,2,2946.79,46.0,10.1,9,0,0,2.4,2,0,0,54.1,2.7,0
C3429,52,Premium,26,1528.5,47.1,-14.7,8,2,0,0.5,1,1,0,84.8,3.5,0
C3430,54,Premium,12,1440.46,28.3,-24.0,6,4,1,2.6,1,0,0,77.2,1.9,1
C3431,22,Enterprise,27,3039.54,30.8,5.7,6,1,1,0.5,0,1,1,59.6,4.8,0
C3432,18,Standard,15,844.53,63.9,-43.1,9,1,1,1.4,3,1,1,31.1,4.1,0
C3433,57,Basic,1,587.42,52.0,10.5,14,5,2,13.0,0,0,1,67.0,3.7,0
C3434,29,Premium,26,1532.12,33.6,13.1,11,1,1,1.2,4,0,1,60.1,4.2,0
C3435,73,Standard,1,900.9,35.0,-24.6,4,3,3,5.9,9,1,0,97.5,2.8,0
C3436,53,Standard,11,984.54,33.7,30.6,10,1,1,2.5,1,0,0,72.2,3.6,0
C3437,62,Basic,3,550.58,45.1,-13.8,6,0,0,0.8,2,0,0,44.2,4.3,1
C3438,40,Premium,25,1517.43,53.2,-15.9,12,0,0,4.5,3,0,0,81.5,3.0,0
C3439,64,Basic,43,405.84,39.8,-21.3,6,1,0,2.8,4,0,0,47.8,4.9,0
C3440,48,Enterprise,14,2963.93,44.6,6.2,6,3,3,2.7,3,0,1,63.3,3.6,1
C3441,28,Basic,13,553.27,45.0,-14.8,7,3,2,0.5,4,0,1,63.5,2.2,1
C3442,27,Basic,25,433.99,38.9,-40.9,7,1,0,1.4,6,0,1,49.8,4.0,0
C3443,20,Standard,1,860.71,50.1,3.5,4,2,0,4.6,18,0,1,31.1,3.5,1
C3444,71,Basic,44,447.9,45.0,-12.3,5,0,0,5.6,1,0,2,75.4,5.0,0
C3445,31,Standard,3,919.12,50.1,22.1,0,0,0,5.9,3,0,0,68.2,3.6,0
C3446,33,Enterprise,72,3047.18,53.3,2.7,5,2,0,0.5,1,0,0,56.2,4.6,0
C3447,27,Premium,23,1547.23,25.8,1.7,6,1,0,0.6,1,1,2,43.8,3.4,0
C3448,46,Basic,26,456.36,48.5,20.4,5,0,0,14.8,24,3,1,85.9,2.4,0
C3449,27,Basic,19,518.43,45.7,-1.0,6,1,0,0.6,0,0,0,50.0,4.1,0
C3450,29,Premium,11,1454.01,50.7,14.6,4,3,0,0.8,0,1,1,49.0,4.1,0
C3451,47,Enterprise,15,2988.47,61.0,-21.2,6,1,0,5.7,3,0,0,52.2,4.6,0
C3452,58,Standard,1,925.01,45.2,36.2,5,2,2,1.7,4,1,1,68.5,2.3,0
C3453,18,Standard,17,952.07,27.3,1.9,8,0,0,0.5,5,1,0,60.8,4.2,0
C3454,22,Basic,17,391.53,37.4,-35.0,7,5,1,0.5,4,0,0,98.0,4.2,0
C3455,37,Premium,39,1503.93,74.1,-1.6,11,3,2,0.5,6,0,1,85.4,4.1,0
C3456,25,Standard,12,969.36,39.8,-0.3,8,1,0,0.7,5,0,1,35.3,1.5,1
C3457,60,Basic,1,510.61,39.4,-1.9,9,1,1,2.4,3,4,0,67.2,4.7,0
C3458,29,Basic,6,503.13,36.3,-62.5,8,1,1,0.5,2,0,1,84.1,2.8,0
C3459,18,Premium,19,1470.85,38.0,-18.7,8,1,0,0.5,5,1,1,68.6,4.6,0
C3460,74,Basic,4,568.04,43.4,-39.6,7,0,0,8.3,5,0,0,43.7,5.0,1
C3461,71,Basic,5,473.16,22.8,-39.2,3,1,1,7.3,1,2,0,77.5,4.5,1
C3462,37,Standard,30,893.99,42.9,-0.8,8,4,3,6.3,0,0,0,63.7,4.0,0
C3463,45,Basic,15,475.49,36.9,-19.0,7,0,0,4.3,1,0,3,56.9,3.6,0
C3464,74,Basic,12,504.41,38.7,-14.1,8,2,0,3.8,3,0,1,66.6,3.9,0
C3465,60,Premium,6,1570.28,48.0,-27.4,7,0,0,1.1,2,0,3,66.6,2.9,0
C3466,54,Premium,23,1453.69,38.4,29.5,6,2,0,1.4,1,0,2,46.3,4.2,0
C3467,64,Premium,6,1504.63,49.6,-4.0,10,2,2,0.9,10,0,0,36.5,3.6,1
C3468,54,Premium,24,1518.55,38.1,-43.1,4,1,0,13.7,2,1,0,98.0,2.8,0
C3469,29,Standard,1,858.38,52.7,11.1,8,1,0,3.5,0,1,1,52.8,2.9,0
C3470,54,Premium,35,1496.05,25.7,-13.6,13,0,0,11.8,0,0,1,61.0,3.8,0
C3471,66,Standard,12,991.57,42.1,24.8,12,0,0,1.1,0,3,0,70.8,2.6,0
C3472,66,Standard,10,810.58,37.7,-5.2,4,1,0,3.4,1,1,0,73.3,3.8,0
C3473,73,Enterprise,16,2977.94,41.2,-22.4,6,3,2,5.0,1,0,0,59.0,4.9,0
C3474,61,Basic,17,511.53,45.3,-18.6,14,1,0,0.5,1,0,0,65.9,4.0,0
C3475,73,Standard,2,880.2,42.3,-15.1,8,0,0,3.8,7,0,0,74.1,3.6,0
C3476,45,Standard,25,1043.31,33.7,7.2,6,0,0,0.6,5,0,1,54.8,3.1,0
C3477,64,Basic,5,526.43,33.2,-24.6,8,2,2,1.4,2,0,0,48.9,4.2,0
C3478,32,Basic,42,446.78,32.6,26.1,5,2,1,4.4,2,0,0,53.6,2.5,0
C3479,23,Premium,30,1382.16,45.1,4.2,8,3,3,2.0,1,0,1,98.0,3.7,0
C3480,61,Enterprise,7,3016.01,51.0,0.6,6,0,0,8.9,0,0,0,75.0,3.9,0
C3481,37,Standard,29,861.22,34.7,-3.2,7,1,1,1.0,10,0,0,50.1,3.2,0
C3482,67,Basic,7,563.44,62.2,-5.5,3,1,1,0.6,1,0,1,69.1,4.0,0
C3483,31,Basic,1,485.26,35.5,-36.7,4,1,1,1.4,7,0,1,64.4,5.0,0
C3484,19,Premium,58,1470.58,50.9,2.3,6,2,2,6.7,5,0,0,79.4,4.3,0
C3485,26,Standard,19,869.74,33.2,43.1,9,3,2,6.6,0,0,0,98.0,4.9,0
C3486,54,Basic,10,548.33,48.5,12.3,6,2,2,1.6,1,0,0,56.3,4.6,0
C3487,37,Standard,9,919.78,59.7,6.0,10,1,0,5.8,2,1,0,56.2,5.0,0
C3488,43,Basic,7,586.8,37.0,-43.4,4,0,0,0.5,1,1,2,65.4,3.4,0
C3489,46,Standard,71,888.24,42.8,22.2,8,0,0,0.5,2,0,0,57.1,2.0,0
C3490,18,Premium,2,1542.11,49.2,15.1,4,1,1,7.0,1,1,0,51.9,3.5,0
C3491,72,Standard,6,942.97,49.7,24.2,3,5,2,7.3,4,0,0,85.4,2.9,0
C3492,52,Standard,11,932.69,58.9,-27.6,6,2,2,0.5,1,1,0,45.4,3.3,1
C3493,23,Standard,11,873.51,29.7,-15.0,8,2,1,1.2,1,0,0,58.0,3.1,0
C3494,54,Premium,11,1522.67,42.9,-42.1,8,1,0,6.7,1,0,0,96.3,4.2,0
C3495,70,Standard,3,894.14,33.8,-44.3,5,1,1,0.5,6,0,1,44.5,5.0,0
C3496,22,Basic,2,492.82,37.3,-19.4,4,0,0,7.0,4,1,0,57.3,4.9,0
C3497,50,Standard,5,858.71,35.8,6.7,10,0,0,3.0,5,0,0,66.7,3.7,0
C3498,66,Basic,44,392.98,43.5,-15.4,11,1,0,3.7,2,0,0,55.7,2.1,0
C3499,68,Premium,2,1561.42,36.8,-21.7,8,2,1,3.2,7,0,2,59.1,3.1,0
C3500,31,Standard,25,920.58,40.0,3.5,3,0,0,3.1,2,1,1,26.4,2.5,0
C3501,29,Enterprise,25,2931.84,41.5,-85.0,7,3,3,0.7,0,1,0,70.2,3.7,1
C3502,59,Basic,29,534.89,47.5,-18.6,11,0,0,0.9,2,0,1,77.4,4.5,0
C3503,37,Premium,39,1562.41,49.1,3.5,8,0,0,3.0,2,0,0,54.0,5.0,0
C3504,70,Standard,5,937.88,45.4,-15.1,5,1,0,1.8,0,1,0,74.6,3.9,0
C3505,67,Premium,4,1454.42,42.5,27.5,9,0,0,2.7,4,1,1,59.3,1.8,1
C3506,41,Basic,11,462.4,56.9,-21.5,5,0,0,1.0,6,0,0,92.3,2.4,0
C3507,60,Standard,5,871.61,35.3,-19.8,8,2,2,2.2,1,1,1,23.6,3.6,1
C3508,51,Premium,23,1542.05,53.6,-29.7,10,0,0,0.5,5,0,1,60.8,5.0,1
C3509,42,Basic,18,522.95,28.5,-23.9,11,3,2,0.5,3,0,0,91.4,4.7,0
C3510,67,Basic,37,638.51,40.3,1.9,8,1,0,10.6,1,1,0,75.5,2.2,0
C3511,46,Standard,1,816.96,49.3,15.2,7,2,2,4.5,1,1,0,46.9,2.4,0
C3512,74,Standard,44,896.37,39.6,48.9,11,1,1,2.4,11,0,0,49.1,1.6,0
C3513,56,Basic,6,402.61,54.2,9.4,6,2,1,2.8,0,0,0,48.3,4.4,0
C3514,48,Basic,12,528.83,46.5,-34.4,10,3,3,2.5,0,0,1,83.2,3.2,1
C3515,73,Basic,10,552.34,49.4,26.0,3,1,1,8.0,0,0,0,98.0,3.2,0
C3516,64,Premium,25,1571.11,53.6,7.2,5,0,0,5.2,8,1,0,54.9,4.7,0
C3517,60,Standard,9,908.43,49.1,-4.3,14,1,0,1.4,4,1,1,84.8,2.9,0
C3518,67,Premium,51,1403.33,66.5,21.7,8,3,3,0.9,0,1,1,76.1,2.9,0
C3519,40,Enterprise,41,2996.49,39.5,54.2,9,2,0,0.5,5,0,0,66.9,4.0,0
C3520,61,Standard,37,920.84,38.7,-9.7,7,1,1,0.6,3,0,0,53.2,3.6,0
C3521,55,Basic,1,448.74,54.5,-25.8,10,0,0,2.4,17,0,1,60.1,4.6,0
C3522,37,Basic,34,485.75,33.0,28.2,8,1,0,0.8,2,0,0,80.1,2.8,0
C3523,40,Basic,27,435.15,40.8,61.4,8,1,0,1.3,2,0,1,52.9,4.0,0
C3524,62,Enterprise,1,2968.36,28.6,-1.4,9,2,0,0.5,1,0,1,80.0,3.4,0
C3525,69,Standard,2,944.62,67.3,-4.2,7,1,0,9.0,0,0,0,53.7,3.6,0
C3526,33,Basic,1,533.01,44.6,-0.7,3,0,0,0.5,5,1,0,56.5,3.6,0
C3527,67,Standard,1,829.24,30.2,6.2,9,3,3,1.5,1,0,0,66.2,3.3,0
C3528,59,Standard,14,863.75,63.9,-40.2,11,1,1,1.0,5,0,0,39.8,4.6,0
C3529,72,Standard,65,901.85,74.1,2.6,4,0,0,0.5,5,1,2,59.3,3.9,0
C3530,25,Basic,10,510.33,43.8,1.8,11,1,1,9.2,9,0,2,81.2,2.6,0
C3531,67,Enterprise,14,2965.86,37.7,0.4,8,0,0,1.3,2,2,0,49.7,4.0,0
C3532,38,Standard,61,922.82,46.1,-0.8,6,2,0,2.4,0,0,1,79.8,3.4,0
C3533,18,Basic,5,497.24,48.4,-2.6,5,1,1,3.1,0,2,0,50.2,3.4,0
C3534,72,Premium,35,1370.17,30.7,-57.5,3,2,0,3.3,1,0,0,93.2,4.4,0
C3535,25,Basic,14,470.42,36.5,-23.0,6,1,0,2.2,10,1,0,98.0,3.5,0
C3536,46,Enterprise,15,2968.99,41.6,16.4,10,0,0,3.2,5,0,0,37.7,3.9,0
C3537,49,Enterprise,7,3032.91,39.5,22.3,4,3,2,4.9,3,1,2,46.7,4.4,1
C3538,55,Premium,14,1533.8,64.7,-15.6,4,1,1,10.6,1,1,0,79.6,3.8,1
C3539,22,Premium,1,1415.39,42.9,-28.9,6,1,0,3.7,4,0,0,66.0,1.7,1
C3540,64,Basic,26,520.92,27.2,12.9,9,0,0,2.2,5,0,0,50.4,4.7,0
C3541,39,Enterprise,6,2995.3,47.8,1.8,7,2,2,2.1,1,0,0,51.2,2.1,1
C3542,64,Standard,39,905.32,44.0,-8.1,9,1,0,4.3,4,2,1,58.4,2.8,0
C3543,51,Premium,8,1468.31,41.7,16.5,9,1,1,3.5,0,0,1,58.5,3.4,0
C3544,18,Enterprise,2,2995.91,28.1,-34.5,9,0,0,1.9,0,0,0,56.9,3.8,0
C3545,72,Enterprise,21,3056.52,41.3,24.0,6,1,1,1.4,0,0,0,51.6,2.3,0
C3546,72,Premium,3,1504.61,46.4,-42.6,6,1,0,17.4,6,0,1,30.5,4.0,0
C3547,43,Basic,25,496.88,66.0,-25.6,3,1,1,5.1,1,1,0,64.7,4.6,0
C3548,60,Enterprise,62,2975.04,38.5,-31.0,9,1,1,0.8,3,2,1,75.8,3.6,0
C3549,27,Standard,27,951.61,53.8,-19.6,9,1,0,1.2,0,2,1,66.7,3.5,0
C3550,47,Enterprise,1,2934.96,40.6,2.7,6,2,1,7.8,2,0,0,80.3,4.9,0
