customer_id,age,plan,tenure_months,monthly_bill,monthly_usage_hours,usage_change_pct,login_frequency,complaint_count,open_complaints,avg_resolution_days,payment_delay_days,payment_failures,plan_changes,engagement_score,satisfaction_score,churn
C5300,66,Basic,32,467.3,70.9,25.9,7,0,0,2.9,1,0,1,38.5,3.5,0
C5301,46,Standard,31,864.96,72.6,4.6,5,0,0,0.5,0,1,1,38.1,5.0,0
C5302,30,Standard,28,932.17,35.6,3.4,3,0,0,3.5,1,0,1,79.3,2.2,0
C5303,64,Enterprise,8,2933.73,29.4,-55.5,6,1,0,3.7,1,0,0,74.5,4.2,0
C5304,69,Basic,12,542.18,45.9,-25.5,6,1,1,1.5,1,0,0,89.5,4.5,0
C5305,34,Standard,18,926.67,32.2,46.4,6,0,0,1.3,0,0,1,61.2,4.7,0
C5306,62,Premium,72,1407.76,35.6,-20.0,9,0,0,2.4,2,0,0,74.1,5.0,0
C5307,49,Standard,7,899.62,51.8,26.6,6,0,0,0.5,0,1,0,78.9,2.6,0
C5308,65,Standard,51,819.85,39.7,-20.3,6,2,2,0.5,9,1,2,70.9,5.0,1
C5309,39,Basic,6,450.8,65.7,-11.9,15,2,2,4.9,6,0,0,65.0,2.5,1
C5310,21,Basic,72,478.88,38.2,7.9,10,2,1,0.7,9,0,0,61.6,3.2,0
C5311,22,Basic,22,448.29,50.4,-2.5,8,0,0,1.0,8,0,0,72.7,3.5,0
C5312,54,Enterprise,12,3087.73,72.4,4.5,5,2,1,1.7,1,1,0,98.0,2.7,1
C5313,58,Basic,19,533.56,39.7,-25.5,7,2,0,4.4,5,1,1,55.7,3.2,0
C5314,66,Standard,6,953.7,30.6,-33.4,7,2,1,2.9,2,1,0,60.3,3.9,1
C5315,30,Standard,6,893.39,34.5,-27.1,13,0,0,2.1,1,0,0,65.5,3.3,1
C5316,51,Basic,2,500.22,69.2,-18.3,13,1,1,14.5,1,0,0,85.2,3.7,0
C5317,62,Standard,2,962.23,37.4,-10.7,3,1,0,2.2,3,0,0,62.3,2.8,1
C5318,39,Premium,8,1516.35,32.3,20.9,5,1,1,3.1,7,0,1,52.0,3.6,0
C5319,70,Premium,28,1523.49,56.8,-2.8,5,0,0,0.5,0,0,1,54.8,4.8,0
C5320,40,Standard,18,862.55,32.0,7.1,5,1,1,1.1,2,0,1,48.0,4.3,0
C5321,68,Standard,2,862.37,47.1,-1.5,7,0,0,1.2,0,0,1,66.5,3.1,0
C5322,20,Basic,38,509.44,30.8,-32.9,10,0,0,0.9,1,0,0,89.2,3.9,0
C5323,59,Enterprise,18,3013.92,41.8,-4.6,6,1,0,1.2,2,0,2,77.4,1.9,0
C5324,51,Basic,64,459.12,61.7,-1.7,6,2,1,2.3,2,1,0,54.4,4.2,0
C5325,49,Premium,22,1513.34,39.1,14.0,3,3,2,6.8,5,0,0,54.3,4.2,0
C5326,62,Basic,3,450.13,31.1,-31.7,9,2,1,3.6,5,0,0,47.1,4.3,1
C5327,68,Enterprise,12,2999.55,45.2,-56.0,11,1,0,5.6,1,1,1,43.5,2.2,1
C5328,66,Premium,20,1441.5,52.5,-0.6,7,0,0,2.3,1,2,0,59.7,2.4,0
C5329,38,Premium,1,1552.12,43.5,3.8,3,3,0,2.9,1,1,0,47.5,2.9,0
C5330,63,Basic,1,486.55,73.2,-9.5,9,1,0,0.5,1,1,0,65.5,3.7,1
C5331,61,Standard,2,871.26,35.0,-4.3,8,1,1,0.5,1,0,1,80.3,2.9,0
C5332,38,Standard,5,853.17,40.5,17.0,5,2,0,6.2,4,0,0,69.7,4.5,0
C5333,61,Premium,11,1449.32,42.7,-16.5,5,0,0,17.3,0,0,0,58.0,4.9,0
C5334,28,Basic,13,516.46,48.8,-12.0,4,2,0,5.3,0,1,0,60.6,2.8,1
C5335,56,Enterprise,2,3039.15,34.6,-3.0,9,3,3,0.8,0,0,1,98.0,4.5,0
C5336,21,Premium,22,1535.15,39.5,-35.5,9,1,1,0.5,13,0,1,48.0,5.0,0
C5337,68,Basic,18,554.86,38.8,-8.8,9,0,0,0.5,1,0,1,47.1,1.9,0
C5338,18,Premium,6,1568.93,34.1,-6.6,7,1,0,1.1,5,0,0,43.5,3.9,0
C5339,45,Standard,1,937.32,42.7,35.9,9,0,0,7.4,5,0,1,68.0,4.2,0
C5340,41,Standard,1,878.88,52.3,-12.5,9,1,1,0.8,7,0,0,65.9,2.6,0
C5341,52,Basic,9,505.78,30.1,0.0,7,1,0,3.6,1,0,3,37.1,3.3,1
C5342,30,Standard,3,808.72,44.5,18.0,8,0,0,0.5,4,0,1,27.7,2.6,1
C5343,64,Premium,9,1524.5,46.6,-25.9,7,2,1,4.3,1,1,0,59.8,5.0,0
C5344,51,Standard,19,904.97,46.3,29.4,8,1,1,0.6,1,1,0,82.5,5.0,0
C5345,28,Standard,15,962.81,78.9,39.1,5,1,1,1.7,17,1,0,57.8,4.8,0
C5346,53,Standard,5,869.27,46.7,-5.7,6,0,0,0.8,9,1,1,28.8,3.7,1
C5347,68,Premium,8,1519.62,41.6,-18.5,7,2,2,1.1,2,0,1,66.7,4.0,1
C5348,34,Basic,19,458.87,37.5,35.7,10,0,0,4.3,3,0,0,49.6,2.2,0
C5349,52,Premium,39,1494.6,39.0,14.9,8,5,2,2.9,13,0,1,46.1,5.0,0
C5350,35,Standard,27,833.59,35.7,-3.0,9,2,0,0.5,1,0,1,56.6,4.7,0
C5351,57,Basic,16,553.24,37.8,30.7,7,1,1,6.3,7,0,0,54.7,4.1,0
C5352,39,Basic,8,541.11,40.0,28.0,10,0,0,3.2,2,0,1,65.9,5.0,0
C5353,74,Standard,9,880.09,42.4,-13.4,10,2,0,1.2,8,0,0,69.0,4.4,0
C5354,41,Premium,42,1509.47,50.8,1.2,6,3,1,1.8,2,0,0,30.5,3.2,1
C5355,36,Standard,1,900.54,36.8,9.4,8,2,1,7.5,3,2,0,65.3,4.0,0
C5356,54,Premium,72,1474.5,36.9,-4.3,9,1,1,1.4,5,0,0,72.1,4.3,0
C5357,56,Basic,21,503.93,45.8,-39.8,9,1,0,1.1,8,0,0,74.3,5.0,0
C5358,38,Standard,22,881.29,45.8,-28.5,5,1,1,0.8,1,1,1,31.4,4.6,1
C5359,25,Enterprise,1,3038.21,38.6,-39.0,9,5,0,5.4,5,1,0,66.0,2.9,1
C5360,45,Premium,18,1490.57,30.9,7.3,4,1,1,1.0,11,1,0,58.5,4.0,0
C5361,22,Basic,13,594.62,56.1,-34.6,6,1,1,2.2,0,0,0,55.1,3.5,1
C5362,34,Standard,2,895.89,49.5,-0.2,7,2,2,0.5,0,1,1,75.8,5.0,0
C5363,54,Basic,6,503.51,44.5,40.8,3,3,3,11.2,1,0,1,86.4,4.8,0
C5364,53,Standard,44,920.13,53.7,30.7,7,3,0,6.3,6,2,0,61.4,3.0,0
C5365,71,Premium,15,1532.48,28.1,-50.9,9,0,0,3.7,3,0,1,64.7,3.0,0
C5366,36,Premium,10,1502.12,26.7,-37.0,9,0,0,1.3,10,2,0,58.4,3.1,1
C5367,44,Basic,1,519.26,25.8,-24.4,7,0,0,0.7,2,0,0,78.1,3.0,1
C5368,70,Enterprise,25,3006.31,43.7,-34.2,8,0,0,2.0,2,0,0,63.8,2.2,1
C5369,51,Standard,24,867.86,51.9,-46.3,6,1,1,0.9,3,0,0,44.5,4.2,0
C5370,28,Standard,19,857.07,43.3,-5.3,8,2,2,9.7,9,1,1,53.8,4.5,1
C5371,71,Standard,14,926.97,28.0,12.6,6,1,1,4.6,0,2,2,43.8,4.1,1
C5372,62,Standard,11,959.69,51.9,18.9,9,0,0,4.1,2,0,1,46.7,4.5,0
C5373,64,Standard,17,833.76,36.8,-16.9,11,1,0,4.0,1,0,0,75.1,3.7,0
C5374,29,Standard,5,841.62,57.5,-11.8,1,1,1,5.1,1,1,0,82.3,2.9,1
C5375,71,Standard,56,841.23,77.6,3.9,7,2,2,0.5,5,0,0,85.2,3.4,0
C5376,38,Basic,17,530.01,28.5,-7.7,13,1,1,1.0,1,0,1,61.5,5.0,0
C5377,71,Premium,7,1533.34,33.5,15.3,4,1,1,3.0,0,0,1,47.2,4.8,0
C5378,28,Standard,11,859.95,40.9,5.8,10,2,1,0.9,0,0,1,69.3,3.4,0
C5379,56,Basic,32,587.23,44.9,-14.4,7,2,1,3.2,1,1,0,44.3,2.1,0
C5380,45,Premium,3,1483.6,55.8,-51.4,6,1,0,11.1,0,0,1,80.7,5.0,0
C5381,22,Enterprise,6,3056.43,43.1,32.5,11,2,2,1.4,5,1,0,68.1,3.8,0
C5382,34,Enterprise,22,3031.34,33.1,-22.2,3,0,0,5.0,3,1,0,98.0,5.0,0
C5383,73,Standard,7,860.68,48.4,3.9,8,1,0,2.0,4,0,1,63.0,3.9,0
C5384,37,Basic,31,482.28,33.7,-52.9,8,1,1,4.4,3,0,0,94.7,3.7,0
C5385,58,Standard,2,864.1,37.5,-5.3,10,3,2,0.5,4,0,0,59.5,3.9,0
C5386,63,Basic,28,445.23,57.4,-2.5,6,3,2,1.6,5,0,0,80.4,4.1,0
C5387,29,Enterprise,1,2988.87,36.6,-1.3,7,1,0,4.5,5,0,0,47.2,4.4,0
C5388,23,Basic,1,451.06,33.9,70.3,5,3,2,6.5,6,1,0,52.0,3.6,0
C5389,34,Basic,45,492.0,38.1,-20.8,7,1,1,1.9,1,2,0,32.4,4.1,0
C5390,68,Standard,17,976.32,50.1,15.5,7,1,1,2.8,1,0,0,71.4,4.5,0
C5391,36,Standard,8,926.87,26.2,8.1,9,3,2,11.8,5,0,0,47.9,3.7,0
C5392,43,Premium,5,1476.71,48.3,-22.0,8,1,1,2.1,16,1,0,79.7,5.0,1
C5393,65,Standard,19,873.45,42.8,15.1,8,1,1,0.9,5,0,0,98.0,3.4,0
C5394,61,Basic,14,482.96,36.7,-9.1,3,3,2,0.5,2,1,0,70.3,5.0,0
C5395,61,Basic,72,581.85,43.0,16.9,7,0,0,8.9,1,1,2,54.4,4.6,0
C5396,69,Standard,72,855.47,41.6,44.0,16,0,0,0.5,0,1,2,64.6,3.0,0
C5397,49,Basic,20,498.93,40.7,-1.2,7,2,2,1.0,3,0,1,82.0,3.2,0
C5398,23,Standard,11,917.61,42.5,-12.0,9,0,0,6.8,0,1,1,56.9,3.1,0
C5399,72,Standard,13,947.62,42.0,21.3,5,3,0,9.8,10,1,0,71.9,4.0,0
C5400,53,Premium,22,1485.69,35.2,29.9,6,1,1,3.8,0,0,0,61.7,3.1,0
C5401,55,Enterprise,2,2960.49,38.7,-27.1,9,1,1,1.0,0,0,0,51.5,5.0,0
C5402,28,Enterprise,7,3010.58,47.7,-16.3,5,1,0,1.1,5,0,0,62.7,3.5,0
C5403,50,Enterprise,1,3051.59,72.8,11.9,6,1,0,2.5,8,0,1,44.0,2.9,1
C5404,41,Basic,1,488.08,30.1,-8.3,7,3,0,9.5,0,2,0,55.1,4.4,1
C5405,40,Basic,4,465.42,44.7,-28.9,5,0,0,10.3,0,0,0,47.9,1.8,1
C5406,32,Basic,13,503.41,31.3,8.5,3,1,1,2.0,0,0,1,42.7,2.6,0
C5407,44,Premium,30,1434.06,44.0,11.8,7,0,0,1.4,5,0,0,78.2,2.7,0
C5408,28,Enterprise,13,2990.25,29.7,-13.4,9,0,0,1.7,8,0,1,35.7,4.2,0
C5409,74,Premium,8,1546.12,36.0,-3.5,8,2,2,0.9,5,1,3,69.5,4.2,0
C5410,68,Basic,1,533.99,45.9,-19.4,6,0,0,0.7,1,1,0,50.5,4.0,1
C5411,67,Enterprise,15,2993.25,41.1,-32.4,1,1,0,4.0,3,0,0,85.6,3.5,0
C5412,34,Standard,6,965.37,42.8,-17.4,11,0,0,1.1,2,0,0,45.3,5.0,0
C5413,68,Basic,19,575.39,34.1,-3.2,8,1,0,6.2,2,1,0,66.9,4.2,0
C5414,70,Standard,72,925.56,52.9,-41.9,9,2,0,1.0,6,0,0,86.1,3.4,0
C5415,31,Basic,2,440.29,41.3,-15.6,7,1,1,2.8,12,1,1,98.0,3.6,0
C5416,44,Standard,4,823.8,40.0,-2.8,7,2,0,4.3,8,0,0,24.4,3.6,0
C5417,35,Basic,12,554.34,43.3,24.9,3,0,0,3.7,5,2,1,91.4,5.0,0
C5418,45,Standard,69,908.79,25.6,-12.8,5,0,0,0.5,2,0,0,60.0,4.0,0
C5419,68,Standard,29,964.42,41.5,-36.1,3,0,0,1.1,1,0,0,46.6,3.9,0
C5420,64,Premium,45,1445.45,43.6,-10.2,9,2,2,0.5,1,0,0,71.2,1.6,0
C5421,64,Standard,8,892.55,35.7,-19.2,9,2,1,3.1,7,0,0,57.0,2.8,1
C5422,21,Standard,72,940.17,54.5,8.8,3,1,0,3.4,0,1,1,45.3,3.1,0
C5423,24,Premium,2,1469.81,29.4,-13.4,8,1,0,2.3,1,1,0,52.4,2.4,1
C5424,62,Enterprise,1,3039.59,52.8,-72.8,9,2,1,3.5,2,0,0,61.2,3.7,1
C5425,52,Basic,38,494.09,59.2,87.3,7,1,1,6.7,0,1,3,46.5,4.0,0
C5426,65,Standard,52,900.12,48.9,-1.4,1,0,0,1.0,0,0,0,77.5,3.7,0
C5427,26,Basic,1,451.65,36.3,-2.8,7,1,1,2.7,4,2,3,39.2,4.4,1
C5428,25,Basic,2,509.06,45.1,-43.5,10,2,2,0.5,11,0,0,56.6,3.2,1
C5429,69,Standard,1,986.71,34.0,-41.6,4,2,0,0.9,4,0,1,77.3,2.3,1
C5430,62,Premium,2,1514.52,67.7,-7.3,3,1,0,1.3,1,0,0,42.8,3.4,1
C5431,34,Basic,4,467.33,40.7,3.4,9,0,0,4.4,1,1,0,81.7,3.1,0
C5432,34,Premium,70,1554.82,34.3,12.6,3,2,2,0.6,3,0,0,57.1,3.2,1
C5433,66,Premium,22,1468.54,22.9,0.9,9,0,0,4.2,17,0,0,34.3,2.1,1
C5434,50,Enterprise,30,3067.84,42.7,-34.6,9,0,0,0.5,4,0,0,68.5,3.1,0
C5435,49,Basic,29,448.0,56.3,-67.6,14,1,0,4.0,0,1,1,66.6,5.0,0
C5436,25,Enterprise,15,3009.91,48.5,-7.5,7,1,1,5.3,0,0,0,57.0,1.7,1
C5437,36,Basic,31,560.05,54.5,-18.3,9,1,0,8.1,4,2,2,65.2,3.0,1
C5438,55,Standard,18,864.33,70.4,-36.6,11,5,1,6.2,5,1,1,78.2,4.8,1
C5439,20,Basic,7,502.33,43.1,15.7,9,0,0,3.6,0,0,1,34.1,4.1,0
C5440,22,Basic,16,545.29,40.8,-44.4,4,1,0,5.4,3,1,0,70.6,3.7,1
C5441,30,Premium,15,1408.78,73.9,10.4,7,2,0,4.4,6,0,1,66.9,3.3,0
C5442,64,Standard,34,936.08,45.2,-40.3,4,3,2,2.2,0,0,0,98.0,4.1,0
C5443,63,Basic,72,495.48,30.6,-1.6,6,1,0,5.4,4,1,0,53.4,4.3,0
C5444,48,Basic,10,556.68,36.3,18.3,8,2,0,0.5,2,0,1,71.6,4.0,0
C5445,72,Standard,28,865.9,72.8,-13.4,6,1,1,5.7,4,0,0,76.4,2.2,0
C5446,33,Basic,2,443.53,47.1,37.2,2,1,0,9.0,3,1,0,55.5,2.0,0
C5447,67,Premium,29,1477.28,56.5,42.9,8,2,0,8.6,11,0,0,51.2,3.1,0
C5448,49,Basic,9,476.44,33.1,0.9,9,1,0,20.0,0,0,0,63.3,4.8,0
C5449,39,Basic,1,490.74,56.5,8.5,5,0,0,1.1,0,0,1,68.9,2.1,0
C5450,46,Standard,9,880.26,39.9,21.5,6,1,0,0.5,0,0,0,69.7,3.8,0
C5451,39,Standard,18,818.68,57.1,8.6,2,0,0,2.4,4,0,0,63.2,3.9,0
C5452,60,Standard,2,895.2,66.1,5.9,1,2,0,1.5,0,1,0,73.9,3.1,0
C5453,20,Basic,51,508.27,35.9,-18.1,9,2,1,2.1,2,0,2,49.4,3.5,0
C5454,71,Enterprise,1,2991.27,52.0,-47.2,4,5,2,1.6,8,0,1,73.7,5.0,1
C5455,27,Standard,53,910.47,46.0,-39.8,6,2,2,6.8,1,0,0,69.3,2.5,0
C5456,59,Basic,24,502.4,38.6,54.6,8,1,1,2.7,0,1,0,74.0,4.7,0
C5457,38,Standard,8,843.72,36.8,3.1,12,2,2,5.5,3,1,2,81.8,3.9,0
C5458,33,Premium,9,1486.97,45.2,-11.1,6,0,0,1.2,4,0,0,86.5,3.6,0
C5459,29,Basic,27,503.56,34.6,26.6,7,0,0,1.8,2,0,0,51.6,2.9,0
C5460,19,Basic,18,489.51,42.2,-23.7,6,2,0,1.2,3,0,3,73.5,4.6,0
C5461,58,Premium,22,1439.29,53.0,9.6,8,1,0,12.4,0,0,0,47.5,5.0,0
C5462,41,Standard,9,947.92,30.0,-3.1,6,1,0,2.1,1,0,0,94.0,4.2,0
C5463,52,Standard,13,860.11,33.7,6.5,10,0,0,1.8,4,0,0,43.2,4.0,0
C5464,73,Basic,72,449.31,35.9,-13.4,11,1,1,6.4,6,1,0,50.1,3.0,0
C5465,47,Basic,4,500.63,48.8,-29.1,4,6,2,5.0,1,1,1,72.3,2.3,1
C5466,74,Standard,10,886.37,54.8,-25.6,8,1,0,8.9,4,0,0,76.2,3.8,0
C5467,47,Basic,6,523.06,44.9,-24.6,8,2,1,4.9,0,0,0,53.6,4.0,0
C5468,64,Standard,28,933.91,52.2,-5.1,2,1,0,1.5,1,0,0,59.1,4.0,0
C5469,52,Standard,28,927.82,47.7,-43.9,12,0,0,1.3,0,0,0,98.0,3.9,0
C5470,36,Basic,6,498.93,67.9,-36.2,4,0,0,4.0,0,0,0,42.9,4.5,0
C5471,67,Enterprise,1,3021.13,32.4,-1.6,8,0,0,0.5,5,0,1,65.2,4.4,0
C5472,25,Premium,1,1436.6,32.1,-8.2,4,0,0,0.5,0,0,0,60.0,3.8,1
C5473,43,Premium,11,1542.77,22.7,-0.2,6,0,0,5.5,0,0,0,45.7,4.0,1
C5474,66,Basic,10,482.81,29.9,-6.1,2,2,2,3.5,4,1,1,92.5,4.6,0
C5475,57,Basic,72,577.8,36.0,58.0,7,0,0,0.9,2,2,0,55.0,4.1,0
C5476,24,Standard,12,943.99,44.3,-1.8,6,0,0,3.9,5,0,0,41.3,3.3,0
C5477,47,Basic,5,491.11,44.3,-14.5,9,0,0,1.3,1,1,0,77.4,4.0,1
C5478,24,Enterprise,44,2999.86,48.8,-2.5,6,1,1,1.2,3,1,1,55.3,3.6,0
C5479,20,Basic,13,546.36,43.1,20.5,4,0,0,1.1,11,0,0,49.4,4.1,0
C5480,18,Standard,18,808.6,43.9,-6.2,6,1,0,2.5,8,0,1,57.1,5.0,0
C5481,53,Standard,2,892.59,48.8,12.1,5,4,2,9.9,3,0,0,49.3,3.9,1
C5482,42,Standard,9,967.06,65.2,4.9,7,0,0,10.4,2,0,0,61.9,4.1,0
C5483,54,Basic,57,532.79,59.5,-12.3,5,0,0,2.8,0,1,1,44.8,3.1,0
C5484,18,Standard,17,865.49,31.0,-2.2,7,4,2,7.1,2,1,0,71.1,3.0,1
C5485,32,Basic,8,511.58,71.4,35.0,6,0,0,2.5,2,0,0,37.5,4.8,0
C5486,54,Premium,19,1459.93,74.0,1.1,7,1,1,2.4,10,0,0,71.3,3.7,0
C5487,30,Basic,48,485.34,31.0,-29.7,4,1,0,0.5,2,1,2,58.5,4.3,0
C5488,57,Enterprise,6,3012.35,40.6,-13.0,10,4,1,4.8,3,0,0,64.6,3.7,0
C5489,25,Premium,14,1519.39,46.3,-57.9,5,1,1,3.5,9,0,2,72.6,4.3,1
C5490,22,Basic,63,528.18,50.7,-1.6,9,1,1,1.6,0,1,0,85.1,4.7,0
C5491,26,Premium,3,1548.35,33.6,27.8,12,2,1,0.6,1,0,0,57.8,2.5,0
C5492,18,Basic,25,451.25,28.6,-38.5,6,0,0,16.3,1,0,2,78.7,1.8,1
C5493,53,Enterprise,19,2999.96,58.7,-1.3,5,0,0,5.9,1,0,0,76.1,3.9,0
C5494,52,Standard,22,864.99,52.7,19.6,6,0,0,3.5,7,0,1,54.1,4.8,0
C5495,19,Basic,8,483.05,43.5,22.3,7,1,1,0.5,4,0,0,58.1,2.2,0
C5496,57,Standard,7,868.82,41.0,27.0,10,0,0,7.1,14,0,0,20.5,4.0,0
C5497,40,Basic,23,518.98,54.5,-51.7,6,1,0,3.3,6,0,0,74.7,4.6,0
C5498,26,Enterprise,4,3041.12,32.1,7.6,8,0,0,0.6,8,1,2,69.9,3.9,0
C5499,51,Basic,10,543.28,48.1,-42.6,9,0,0,5.9,0,1,0,49.8,4.4,0
C5500,63,Standard,4,854.79,53.0,-30.0,9,0,0,3.2,0,0,0,93.3,4.5,0
C5501,31,Standard,1,894.07,43.1,15.5,7,0,0,2.6,4,1,1,66.0,3.1,1
C5502,21,Enterprise,70,2953.68,33.5,-1.0,3,1,1,0.5,3,0,1,74.4,5.0,0
C5503,47,Basic,11,452.35,34.2,13.2,3,0,0,1.0,0,1,2,38.6,3.2,1
C5504,48,Standard,69,872.53,39.2,-28.2,6,1,1,4.1,0,1,2,66.0,4.7,0
C5505,55,Standard,3,912.73,43.1,31.8,6,1,0,1.5,2,1,0,44.9,4.9,0
C5506,28,Premium,17,1519.76,23.6,12.2,8,1,0,1.5,6,1,0,57.1,3.0,1
C5507,52,Basic,4,525.17,34.1,17.2,9,2,1,0.7,5,0,0,59.1,3.9,1
C5508,25,Basic,31,522.69,54.3,-32.0,11,3,3,0.8,2,0,1,33.4,4.7,0
C5509,20,Basic,30,465.09,46.8,24.3,10,2,1,3.9,2,0,1,56.6,4.2,0
C5510,31,Premium,2,1546.31,29.3,-12.9,10,3,1,8.9,6,0,0,44.2,5.0,0
C5511,30,Basic,48,531.13,47.5,-20.3,5,0,0,0.5,1,0,1,78.8,2.6,0
C5512,62,Standard,4,882.49,57.0,10.6,7,0,0,2.4,5,0,1,68.3,4.5,0
C5513,49,Basic,18,484.0,50.7,9.6,10,1,0,10.9,9,1,0,44.9,2.4,1
C5514,51,Premium,72,1472.7,65.2,-26.2,6,0,0,2.7,0,0,0,66.8,4.5,0
C5515,62,Enterprise,42,2947.33,27.6,46.4,5,1,1,1.9,2,0,0,70.1,2.4,0
C5516,36,Standard,62,925.64,37.1,40.4,8,1,0,1.2,2,0,0,59.4,1.7,0
C5517,55,Standard,8,931.88,49.2,10.1,10,2,1,4.9,2,0,0,69.0,5.0,0
C5518,33,Basic,2,461.96,38.8,5.8,15,1,0,7.9,0,1,0,90.3,4.1,0
C5519,19,Basic,4,449.73,42.8,3.2,11,0,0,16.1,5,1,0,85.0,4.1,0
C5520,57,Basic,13,461.54,66.2,-43.7,7,3,1,1.3,3,0,0,71.2,5.0,0
C5521,34,Standard,31,903.41,59.5,-2.2,4,3,0,0.5,8,0,1,84.5,3.3,0
C5522,72,Standard,3,843.72,50.5,-2.5,8,1,0,4.5,0,0,0,65.9,4.3,0
C5523,51,Enterprise,21,3044.11,45.1,-19.4,12,0,0,6.2,3,0,1,78.4,3.9,0
C5524,59,Standard,7,941.72,50.9,-12.7,6,1,1,7.2,0,1,0,61.9,4.5,0
C5525,33,Standard,8,915.97,53.2,-64.5,13,1,1,3.2,4,1,0,70.0,3.8,0
C5526,55,Standard,21,931.39,39.0,-32.4,6,2,0,11.3,6,0,0,80.1,4.0,0
C5527,19,Standard,12,901.35,55.3,18.0,7,1,1,0.5,2,0,1,66.6,5.0,0
C5528,19,Basic,33,517.61,48.8,38.3,7,1,0,1.3,0,0,2,81.9,3.4,0
C5529,43,Standard,3,846.99,48.6,-28.6,8,1,0,1.2,3,1,0,70.1,3.5,0
C5530,30,Standard,31,954.62,43.7,-0.4,8,2,0,1.8,0,1,1,56.6,3.4,0
C5531,73,Premium,1,1479.51,50.6,22.5,3,0,0,4.9,1,0,1,89.8,2.0,0
C5532,64,Enterprise,4,2993.85,57.0,-18.0,4,2,2,0.5,3,0,0,84.8,5.0,0
C5533,48,Basic,21,598.49,34.3,11.9,11,0,0,0.5,11,0,0,98.0,4.9,0
C5534,51,Basic,38,490.2,70.3,-5.8,4,0,0,0.5,4,0,0,58.2,3.8,0
C5535,56,Standard,5,928.58,58.3,24.8,8,0,0,0.7,4,0,0,67.5,3.6,0
C5536,20,Standard,7,919.58,33.0,-37.1,5,0,0,15.8,5,0,0,85.4,3.7,0
C5537,25,Basic,15,445.69,55.1,-32.6,2,1,1,1.0,0,0,1,77.4,2.5,1
C5538,40,Premium,4,1459.01,41.8,2.0,6,2,2,2.1,5,0,0,73.3,3.6,0
C5539,31,Enterprise,33,3080.44,31.8,-2.6,15,4,1,0.5,1,2,0,92.6,5.0,0
C5540,73,Enterprise,29,3022.17,37.3,-6.4,4,1,1,9.3,5,0,2,59.0,3.3,1
C5541,72,Basic,3,498.32,38.0,9.4,3,1,0,0.5,8,0,0,61.7,3.2,0
C5542,44,Premium,12,1477.57,51.7,-28.3,4,0,0,8.1,2,0,1,95.0,2.9,0
C5543,71,Premium,29,1511.8,43.6,-39.2,6,0,0,0.8,0,0,0,52.0,5.0,0
C5544,46,Standard,8,915.61,48.7,-17.5,9,1,0,8.4,3,0,1,62.1,4.9,0
C5545,56,Standard,20,908.06,54.3,-14.7,10,2,2,1.4,1,0,0,51.3,3.4,0
C5546,70,Premium,1,1541.76,50.5,-12.1,9,2,1,2.3,3,0,0,65.3,4.0,0
C5547,56,Standard,18,864.33,54.5,26.7,8,1,0,4.3,2,0,0,60.6,4.1,0
C5548,18,Standard,3,858.97,36.5,14.3,10,2,0,4.8,4,0,1,70.5,4.9,0
C5549,34,Standard,35,940.72,40.7,8.3,5,4,2,0.5,1,0,1,66.5,3.7,0
C5550,58,Standard,8,983.51,34.8,0.5,6,1,1,0.5,1,0,2,55.6,2.9,0
C5551,47,Basic,6,532.7,41.4,-15.9,11,2,2,1.4,0,0,0,60.0,2.8,0
C5552,70,Enterprise,36,3050.91,35.3,-26.3,6,0,0,2.5,0,1,0,60.6,3.4,0
C5553,30,Standard,1,896.01,38.0,-34.9,5,1,1,7.2,1,1,1,40.1,3.9,1
C5554,38,Standard,10,909.64,75.9,-22.4,11,2,0,0.7,0,0,0,66.3,4.8,0
C5555,36,Basic,9,509.11,36.7,-6.1,5,2,1,1.6,0,1,1,53.4,2.7,1
C5556,70,Standard,6,896.78,45.6,-33.9,10,1,1,2.0,3,0,1,63.7,3.7,0
C5557,36,Basic,48,555.45,62.4,-0.8,8,1,0,2.3,2,0,1,42.0,2.9,0
C5558,74,Basic,27,543.63,27.2,-9.9,7,0,0,4.3,0,1,1,62.9,4.0,0
C5559,42,Standard,1,883.03,39.8,-14.9,6,0,0,8.4,1,0,0,54.7,2.0,1
C5560,39,Standard,25,833.18,52.7,24.0,5,2,2,0.5,4,0,0,68.3,4.1,0
C5561,48,Standard,14,896.46,38.3,-66.5,3,1,0,2.2,0,1,0,51.2,5.0,1
C5562,34,Basic,46,452.81,57.1,-14.6,8,2,0,14.7,6,3,0,67.7,4.5,1
C5563,72,Standard,7,899.95,34.7,-63.8,13,0,0,3.2,1,0,0,36.8,3.9,1
C5564,40,Basic,17,455.97,40.0,1.0,4,2,2,6.6,11,0,0,64.2,4.3,1
C5565,49,Enterprise,13,3049.26,39.1,14.1,9,3,1,7.7,2,0,0,41.1,4.7,0
C5566,27,Standard,13,926.38,36.9,-38.8,7,2,2,0.5,0,1,0,44.4,3.4,1
C5567,27,Standard,12,925.41,41.1,-35.6,10,1,0,2.3,0,0,0,41.9,3.1,0
C5568,53,Basic,4,541.89,57.4,-47.5,8,1,0,11.4,0,0,0,72.3,5.0,0
C5569,25,Basic,28,514.64,45.6,-3.4,8,0,0,0.6,4,0,1,87.2,3.6,0
C5570,71,Enterprise,12,3020.87,65.9,-13.5,9,2,0,0.7,0,0,0,74.4,5.0,0
